################################################
### A World Like Any Other The South De Jure ###
################################################
b_montenegro_4;Montenegro 4;;;;;;;;;;;;;x
b_montenegro_5;Montenegro 5;;;;;;;;;;;;;x
b_chui_1;Chui 1;;;;;;;;;;;;;x
b_chui_2;Chui 2;;;;;;;;;;;;;x
b_chui_3;Chui 3;;;;;;;;;;;;;x
b_chui_4;Chui 4;;;;;;;;;;;;;x
b_chui_5;Chui 5;;;;;;;;;;;;;x
b_sao_jose_do_norte_1;Sao Jose do Norte 1;;;;;;;;;;;;;x
b_sao_jose_do_norte_2;Sao Jose do Norte 2;;;;;;;;;;;;;x
b_sao_jose_do_norte_3;Sao Jose do Norte 3;;;;;;;;;;;;;x
b_sao_jose_do_norte_4;Sao Jose do Norte 4;;;;;;;;;;;;;x
b_sao_jose_do_norte_5;Sao Jose do Norte 5;;;;;;;;;;;;;x
b_capao_do_leao_1;Capao do Leao 1;;;;;;;;;;;;;x
b_capao_do_leao_2;Capao do Leao 2;;;;;;;;;;;;;x
b_capao_do_leao_3;Capao do Leao 3;;;;;;;;;;;;;x
b_capao_do_leao_4;Capao do Leao 4;;;;;;;;;;;;;x
b_capao_do_leao_5;Capao do Leao 5;;;;;;;;;;;;;x
b_cangucu_1;Cangucu 1;;;;;;;;;;;;;x
b_cangucu_2;Cangucu 2;;;;;;;;;;;;;x
b_cangucu_3;Cangucu 3;;;;;;;;;;;;;x
b_cangucu_4;Cangucu 4;;;;;;;;;;;;;x
b_cangucu_5;Cangucu 5;;;;;;;;;;;;;x
b_herval_1;Herval 1;;;;;;;;;;;;;x
b_herval_2;Herval 2;;;;;;;;;;;;;x
b_herval_3;Herval 3;;;;;;;;;;;;;x
b_herval_4;Herval 4;;;;;;;;;;;;;x
b_herval_5;Herval 5;;;;;;;;;;;;;x
b_dom_feliciano_1;Dom Feliciano 1;;;;;;;;;;;;;x
b_dom_feliciano_2;Dom Feliciano 2;;;;;;;;;;;;;x
b_dom_feliciano_3;Dom Feliciano 3;;;;;;;;;;;;;x
b_dom_feliciano_4;Dom Feliciano 4;;;;;;;;;;;;;x
b_dom_feliciano_5;Dom Feliciano 5;;;;;;;;;;;;;x
b_tapes_1;Tapes 1;;;;;;;;;;;;;x
b_tapes_2;Tapes 2;;;;;;;;;;;;;x
b_tapes_3;Tapes 3;;;;;;;;;;;;;x
b_tapes_4;Tapes 4;;;;;;;;;;;;;x
b_tapes_5;Tapes 5;;;;;;;;;;;;;x
b_caraa_1;Caraa 1;;;;;;;;;;;;;x
b_caraa_2;Caraa 2;;;;;;;;;;;;;x
b_caraa_3;Caraa 3;;;;;;;;;;;;;x
b_caraa_4;Caraa 4;;;;;;;;;;;;;x
b_caraa_5;Caraa 5;;;;;;;;;;;;;x
b_sao_francisco_de_paula_1;Sao Francisco de Paula 1;;;;;;;;;;;;;x
b_sao_francisco_de_paula_2;Sao Francisco de Paula 2;;;;;;;;;;;;;x
b_sao_francisco_de_paula_3;Sao Francisco de Paula 3;;;;;;;;;;;;;x
b_sao_francisco_de_paula_4;Sao Francisco de Paula 4;;;;;;;;;;;;;x
b_sao_francisco_de_paula_5;Sao Francisco de Paula 5;;;;;;;;;;;;;x
b_bom_jesus_1;Bom Jesus 1;;;;;;;;;;;;;x
b_bom_jesus_2;Bom Jesus 2;;;;;;;;;;;;;x
b_bom_jesus_3;Bom Jesus 3;;;;;;;;;;;;;x
b_bom_jesus_4;Bom Jesus 4;;;;;;;;;;;;;x
b_bom_jesus_5;Bom Jesus 5;;;;;;;;;;;;;x
b_guapore_1;Guapore 1;;;;;;;;;;;;;x
b_guapore_2;Guapore 2;;;;;;;;;;;;;x
b_guapore_3;Guapore 3;;;;;;;;;;;;;x
b_guapore_4;Guapore 4;;;;;;;;;;;;;x
b_guapore_5;Guapore 5;;;;;;;;;;;;;x
b_estrela_1;Estrela 1;;;;;;;;;;;;;x
b_estrela_2;Estrela 2;;;;;;;;;;;;;x
b_estrela_3;Estrela 3;;;;;;;;;;;;;x
b_estrela_4;Estrela 4;;;;;;;;;;;;;x
b_estrela_5;Estrela 5;;;;;;;;;;;;;x
b_cacequi_1;Cacequi 1;;;;;;;;;;;;;x
b_cacequi_2;Cacequi 2;;;;;;;;;;;;;x
b_cacequi_3;Cacequi 3;;;;;;;;;;;;;x
b_cacequi_4;Cacequi 4;;;;;;;;;;;;;x
b_cacequi_5;Cacequi 5;;;;;;;;;;;;;x
b_jaguari_1;Jaguari 1;;;;;;;;;;;;;x
b_jaguari_2;Jaguari 2;;;;;;;;;;;;;x
b_jaguari_3;Jaguari 3;;;;;;;;;;;;;x
b_jaguari_4;Jaguari 4;;;;;;;;;;;;;x
b_jaguari_5;Jaguari 5;;;;;;;;;;;;;x
b_acegua_1;Acegua 1;;;;;;;;;;;;;x
b_acegua_2;Acegua 2;;;;;;;;;;;;;x
b_acegua_3;Acegua 3;;;;;;;;;;;;;x
b_acegua_4;Acegua 4;;;;;;;;;;;;;x
b_acegua_5;Acegua 5;;;;;;;;;;;;;x
b_getulio_vargas_dom_pedrito;Getulio Vargas;;;;;;;;;;;;;x
b_sao_gregorio;Sao Gregorio;;;;;;;;;;;;;x
b_ponche_verde;Ponche Verde;;;;;;;;;;;;;x
b_santa_terezinha;Santa Terezinha;;;;;;;;;;;;;x
b_sagrada_face;Sagrada Face;;;;;;;;;;;;;x
b_quarai_1;Quarai 1;;;;;;;;;;;;;x
b_quarai_2;Quarai 2;;;;;;;;;;;;;x
b_quarai_3;Quarai 3;;;;;;;;;;;;;x
b_quarai_4;Quarai 4;;;;;;;;;;;;;x
b_quarai_5;Quarai 5;;;;;;;;;;;;;x
b_encruzilhada;Encruzilhada;;;;;;;;;;;;;x
b_sao_donato;Sao Donato;;;;;;;;;;;;;x
b_povinho;Povinho;;;;;;;;;;;;;x
b_campo_dos_portela;Campo Dos Portela;;;;;;;;;;;;;x
b_passo_do_goulart;Passo Do Goulart;;;;;;;;;;;;;x
b_piraju;Piraju;;;;;;;;;;;;;x
b_barragem_do_itu;Barragem Do Itu;;;;;;;;;;;;;x
b_santa_maria_do_ibicui;Santa Maria Do Ibicui;;;;;;;;;;;;;x
b_lageado_manoel_viana;Lageado;;;;;;;;;;;;;x
b_caraguatai;Caraguatai;;;;;;;;;;;;;x
b_tres_passos_1;Tres Passos 1;;;;;;;;;;;;;x
b_tres_passos_2;Tres Passos 2;;;;;;;;;;;;;x
b_tres_passos_3;Tres Passos 3;;;;;;;;;;;;;x
b_tres_passos_4;Tres Passos 4;;;;;;;;;;;;;x
b_tres_passos_5;Tres Passos 5;;;;;;;;;;;;;x
b_sananduva_1;Sananduva 1;;;;;;;;;;;;;x
b_sananduva_2;Sananduva 2;;;;;;;;;;;;;x
b_sananduva_3;Sananduva 3;;;;;;;;;;;;;x
b_sananduva_4;Sananduva 4;;;;;;;;;;;;;x
b_sananduva_5;Sananduva 5;;;;;;;;;;;;;x
